linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang                               ,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,26460      ,26475     ,26484      ,26487     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,26544       ,26536       ,26562       ,26544      ,59693   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,35010      ,34948     ,35028      ,34965     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,35076       ,35028       ,35094       ,35147      ,59982   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,39060      ,39068     ,39078      ,39081     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,39126       ,39141       ,39144       ,39152      ,59950   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,61434      ,61453     ,61464      ,61480     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,61518       ,61536       ,61542       ,61550      ,59933   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,81030      ,81024     ,81048      ,81039     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,81102       ,81094       ,81114       ,81105      ,59907   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,72810      ,72825     ,72828      ,72840     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,72882       ,72899       ,72894       ,72929      ,59713   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,78030      ,78029     ,78048      ,78047     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,78102       ,78107       ,78114       ,78110      ,59742   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,30510      ,30500     ,30534      ,30515     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,30594       ,30570       ,30612       ,30583      ,59980   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,80430      ,80431     ,80448      ,80447     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,80502       ,80498       ,80514       ,80510      ,59876   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,21450      ,21456     ,21468      ,21470     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,21522       ,21523       ,21534       ,21532      ,59942   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,43110      ,43089     ,43128      ,43103     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,43176       ,43158       ,43194       ,43179      ,59925   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,65484      ,65516     ,65514      ,65536     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,65568       ,65592       ,65592       ,65607      ,59870   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,51210      ,51222     ,51228      ,51245     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,51276       ,51295       ,51294       ,51311      ,59864   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,68280      ,68310     ,68298      ,68324     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,68346       ,68385       ,68364       ,68407      ,59711   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,54810      ,54831     ,54828      ,54861     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,54876       ,54910       ,54894       ,54922      ,59798   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,73260      ,73253     ,73278      ,73269     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,73332       ,73324       ,73344       ,73348      ,59740   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,58734      ,58775     ,58764      ,58791     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,58818       ,58842       ,58842       ,58857      ,59734   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,71910      ,71970     ,71928      ,71985     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,71976       ,72041       ,71994       ,72052      ,59964   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,47610      ,47568     ,47628      ,47583     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,47676       ,47637       ,47694       ,47662      ,59927   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,28260      ,28211     ,28284      ,28222     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,28344       ,28274       ,28362       ,28290      ,59820   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,45360      ,45310     ,45378      ,45326     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,45426       ,45368       ,45444       ,45380      ,59762   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,60084      ,60076     ,60114      ,60093     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,60168       ,60142       ,60192       ,60154      ,59834   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,78630      ,78663     ,78648      ,78679     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,78702       ,78726       ,78714       ,78733      ,59776   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,64134      ,64106     ,64164      ,64125     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,64218       ,64179       ,64242       ,64203      ,59770   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,82830      ,82860     ,82848      ,82873     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,82902       ,82939       ,82914       ,82954      ,59744   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,68760      ,68736     ,68778      ,68755     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,68826       ,68807       ,68844       ,68817      ,59738   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,66384      ,66415     ,66414      ,66434     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,66468       ,66491       ,66492       ,66503      ,59935   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,52110      ,52089     ,52128      ,52101     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,52176       ,52151       ,52194       ,52162      ,59929   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,71010      ,71105     ,71028      ,71123     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,71076       ,71180       ,71094       ,71191      ,59903   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,2       ,07.01.21     ,3024    ,9   ,22     ,718          ,1                  ,TONA          ,07.01.21 ,56268      ,56289     ,56286      ,56305     ,23      ,2449          ,1                   ,SPOW           ,07.01.21  ,56328       ,56353       ,56340       ,56362      ,26238   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243705    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,07.01.21     ,3016    ,1   ,22     ,718          ,1                  ,TONA          ,07.01.21 ,34668      ,34607     ,34686      ,34617     ,23      ,2449          ,1                   ,SPOW           ,07.01.21  ,34728       ,34662       ,34740       ,34671      ,25981   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,243905    ,2630       ,2575        ,45205            ,48406             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,75630      ,75709     ,75648      ,75720     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,75702       ,75776       ,75714       ,75783      ,59874   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,38610      ,38625     ,38628      ,38648     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,38676       ,38702       ,38694       ,38727      ,59923   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,2       ,07.01.21     ,3007    ,5   ,22     ,718          ,1                  ,TONA          ,07.01.21 ,73752      ,73760     ,73764      ,73769     ,23      ,2449          ,1                   ,SPOW           ,07.01.21  ,73806       ,73813       ,73818       ,73823      ,26126   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,244435    ,2630       ,2575        ,45205            ,48406             
4    ,2       ,07.01.21     ,3026    ,3   ,22     ,718          ,1                  ,TONA          ,07.01.21 ,22002      ,21985     ,22014      ,21996     ,23      ,2449          ,1                   ,SPOW           ,07.01.21  ,22056       ,22048       ,22068       ,22051      ,26036   ,138614    ,2    ,1     ,2      ,BTIE - BALN                           ,241430    ,2630       ,2575        ,45205            ,48406             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,25110      ,25111     ,25134      ,25124     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,25194       ,25173       ,25212       ,25181      ,59917   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,42660      ,42728     ,42678      ,42742     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,42726       ,42795       ,42744       ,42805      ,59891   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,35460      ,35458     ,35478      ,35467     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,35526       ,35532       ,35544       ,35543      ,59697   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,36810      ,36824     ,36828      ,36836     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,36876       ,36889       ,36894       ,36899      ,59790   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,36360      ,36314     ,36378      ,36331     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,36426       ,36388       ,36444       ,36401      ,59758   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,44010      ,44022     ,44028      ,44034     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,44076       ,44086       ,44094       ,44104      ,59986   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,48060      ,48073     ,48078      ,48085     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,48126       ,48135       ,48144       ,48147      ,59954   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,71460      ,71469     ,71478      ,71485     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,71526       ,71543       ,71544       ,71557      ,59937   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,76230      ,76205     ,76248      ,76226     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,76302       ,76287       ,76314       ,76296      ,59905   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,22170      ,22219     ,22188      ,22228     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,22242       ,22283       ,22254       ,22291      ,59691   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,79830      ,79835     ,79848      ,79845     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,79902       ,79900       ,79914       ,79913      ,59842   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,65034      ,65054     ,65064      ,65070     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,65118       ,65130       ,65142       ,65145      ,59836   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,23370      ,23383     ,23388      ,23395     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,23442       ,23448       ,23454       ,23459      ,59784   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,83430      ,83398     ,83448      ,83411     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,83502       ,83460       ,83514       ,83475      ,59778   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,22920      ,22943     ,22938      ,22956     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,22992       ,23011       ,23004       ,23022      ,59752   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3015    ,11  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,67800      ,67778     ,67818      ,67794     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,67866       ,67841       ,67884       ,67864      ,60006   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241352    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,81630      ,81631     ,81648      ,81644     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,81702       ,81699       ,81714       ,81708      ,59968   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2089    ,8   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,56610      ,56618     ,56628      ,56638     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,56676       ,56681       ,56694       ,56691      ,59931   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241159    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,37260      ,37257     ,37278      ,37272     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,37326       ,37323       ,37344       ,37332      ,59824   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,69210      ,69178     ,69228      ,69197     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,69276       ,69249       ,69294       ,69260      ,59772   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3015    ,11  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,72360      ,72334     ,72378      ,72348     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,72432       ,72401       ,72444       ,72413      ,60008   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241352    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,21750      ,21791     ,21768      ,21805     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,21822       ,21855       ,21834       ,21863      ,59976   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,52560      ,52551     ,52578      ,52566     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,52626       ,52622       ,52644       ,52632      ,59956   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,70110      ,70108     ,70128      ,70123     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,70176       ,70177       ,70194       ,70186      ,59838   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,74430      ,74416     ,74448      ,74429     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,74502       ,74480       ,74514       ,74489      ,59806   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,59634      ,59650     ,59664      ,59664     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,59718       ,59716       ,59742       ,59728      ,59800   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,73830      ,73830     ,73848      ,73841     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,73902       ,73898       ,73914       ,73907      ,59774   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,70560      ,70603     ,70578      ,70620     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,70626       ,70667       ,70644       ,70688      ,59872   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2081    ,10  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,48510      ,48491     ,48528      ,48514     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,48576       ,48562       ,48594       ,48573      ,59988   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,244154    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,66834      ,66857     ,66864      ,66877     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,66918       ,66939       ,66942       ,66955      ,59962   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4006    ,1   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,39960      ,40014     ,39978      ,40031     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,40026       ,40084       ,40044       ,40097      ,59699   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243540    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,27810      ,27836     ,27834      ,27851     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,27894       ,27908       ,27912       ,27919      ,59786   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3037    ,3   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,40860      ,40845     ,40878      ,40856     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,40926       ,40907       ,40944       ,40916      ,59760   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242070    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,44910      ,44878     ,44928      ,44906     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,44976       ,44945       ,44994       ,44957      ,59728   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2082    ,2   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,31410      ,31435     ,31428      ,31448     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,31476       ,31500       ,31494       ,31508      ,59722   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243889    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3015    ,11  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,77430      ,77441     ,77448      ,77462     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,77502       ,77519       ,77514       ,77535      ,60010   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241352    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3015    ,11  ,5      ,718          ,0                  ,TONA          ,08.01.21 ,62784      ,62813     ,62814      ,62832     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,62868       ,62887       ,62892       ,62901      ,60004   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241352    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,4005    ,9   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,43560      ,43549     ,43578      ,43560     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,43626       ,43620       ,43644       ,43645      ,59952   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241501    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3012    ,7   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,56160      ,56198     ,56178      ,56219     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,56226       ,56272       ,56244       ,56287      ,59897   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,241803    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,2047    ,6   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,60534      ,60595     ,60564      ,60613     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,60618       ,60670       ,60642       ,60686      ,59868   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242676    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3020    ,4   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,64584      ,64558     ,64614      ,64575     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,64668       ,64627       ,64692       ,64638      ,59802   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,243603    ,2630       ,2589        ,43701            ,42780             
4    ,1       ,08.01.21     ,3024    ,5   ,5      ,718          ,0                  ,TONA          ,08.01.21 ,19080      ,19039     ,19098      ,19050     ,6       ,3453          ,0                   ,TECH           ,08.01.21  ,19152       ,19104       ,19164       ,19115      ,59816   ,138613    ,1    ,1     ,1      ,BALN - BTIE                           ,242318    ,2630       ,2589        ,43701            ,42780             
